osm_id,osm_name,final_lams_id
5952368431-5952376807-0,גולומב,8966.0
5952368434-5952368230-0,מיזוג גלויות,9081.0
5952368434-5952367717-0,מיזוג גלויות,9081.0
5952368443-5952368428-0,מיזוג גלויות,9081.0
5952368443-5952367707-0,מיזוג גלויות,9081.0
5952368445-5952367686-0,יוסף טרומפלדור,nan
5952368445-5952368260-0,יוסף טרומפלדור,nan
5952368448-1380455425-0,חומה ומגדל,9049.0
5952368448-5952367929-0,חומה ומגדל,9049.0
5952375272-5952367728-0,גולומב,8966.0
5952375379-5952368431-0,גולומב,8966.0
5952375382-5952368185-0,טולידנו,9056.0
5952375382-5952368393-0,טולידנו,9056.0
5952376807-5952367757-0,גולומב,8966.0
5952388781-5952206421-0,אהבת ציון,8933.0
5952388781-5952206409-0,אהבת ציון,8933.0
5952388950-5952367767-0,טולידנו,9056.0
5952388950-5952368214-0,טולידנו,9056.0
5952402705-5952422770-0,"הרמב""ם",nan
5952402705-5952408434-0,"הרמב""ם",nan
5952402706-5952402711-0,יהודה הלוי,9060.0
5952402706-5952408421-0,יהודה הלוי,9060.0
5952402711-1936276059-0,יהודה הלוי,9060.0
5952402711-5952402706-0,יהודה הלוי,9060.0
5952402713-5952408421-0,יהודה הלוי,9060.0
5952402713-5952402782-0,יהודה הלוי,9060.0
5952402714-1380455132-0,"הרמב""ם",nan
5952402714-5952422770-0,"הרמב""ם",nan
5952402719-5952424701-0,ז'בוטינסקי,nan
5952402725-1380455150-0,יהודה הלוי,9060.0
5952402725-5952402753-0,יהודה הלוי,9060.0
5952402737-5952408428-0,ז'בוטינסקי,nan
5952402737-5952402782-0,יהודה הלוי,9060.0
5952402737-5952408458-0,יהודה הלוי,9060.0
5952402753-5952402725-0,יהודה הלוי,9060.0
5952402753-5952408449-0,יהודה הלוי,9060.0
5952402767-5952408443-0,"הרמב""ם",nan
5952402767-5952179728-0,"הרמב""ם",nan
5952402770-5952408416-0,יהודה הלוי,9060.0
5952402770-1380455150-0,יהודה הלוי,9060.0
5952402772-5952408458-0,יהודה הלוי,9060.0
5952402772-5952408416-0,יהודה הלוי,9060.0
5952402782-5952402713-0,יהודה הלוי,9060.0
5952402782-5952402737-0,יהודה הלוי,9060.0
5952408398-5952298140-0,יהודה הלוי,9060.0
5952408398-5952298240-0,יהודה הלוי,9060.0
5952408407-5952408428-0,ז'בוטינסקי,nan
5952408407-5952424701-0,ז'בוטינסקי,nan
5952408416-5952402772-0,יהודה הלוי,9060.0
5952408416-5952402770-0,יהודה הלוי,9060.0
5952408421-5952402706-0,יהודה הלוי,9060.0
5952408421-5952402713-0,יהודה הלוי,9060.0
5952408428-5952402737-0,ז'בוטינסקי,nan
5952408428-5952408407-0,ז'בוטינסקי,nan
5952408432-5952408434-0,"הרמב""ם",nan
5952408432-5952422744-0,"הרמב""ם",nan
5952408434-5952402705-0,"הרמב""ם",nan
5952408434-5952408432-0,"הרמב""ם",nan
5952408443-5952422744-0,"הרמב""ם",nan
5952408443-5952402767-0,"הרמב""ם",nan
5952408449-5952402753-0,יהודה הלוי,9060.0
5952408449-1380455132-0,יהודה הלוי,9060.0
5952408458-5952402737-0,יהודה הלוי,9060.0
5952408458-5952402772-0,יהודה הלוי,9060.0
5952422711-1380455426-0,מכלוף יעקב,9082.0
5952422711-1380455300-0,מכלוף יעקב,9082.0
5952422744-5952408432-0,"הרמב""ם",nan
5952422744-5952408443-0,"הרמב""ם",nan
5952422770-5952402714-0,"הרמב""ם",nan
5952422770-5952402705-0,"הרמב""ם",nan
5952424701-5952408407-0,ז'בוטינסקי,nan
5952424701-5952402719-0,ז'בוטינסקי,nan
5952426565-5936495313-0,אנדרה ללוש,nan
5952426565-5936496573-0,אנדרה ללוש,nan
6126208435-5948289784-0,השקמה,nan
6126208435-5948289975-0,השקמה,nan
6160119188-5934661161-0,אהבת ציון,8933.0
6945272980-6945361884-0,ליטאני,nan
6945272986-6945367622-0,נחשון,9096.0
6945273466-6945367624-0,צור צבי,9107.0
6945273468-6945361848-0,חטיבת גבעתי,9050.0
6945273470-6945361864-0,יאיר שטרן,nan
6945273472-6945361878-0,דוד אלעזר,8970.0
6945273474-6945361860-0,יעקב דורי,nan
6945273476-6945273490-0,מדרכי תמיר,nan
6945273478-6945361867-0,חיים לסקוב,nan
6945273479-6945273499-0,מעפילי אגוז,9084.0
6945273479-6945273498-0,מעפילי אגוז,9084.0
6945273479-6945273480-0,מעפילי אגוז,9084.0
6945273480-6945273479-0,מעפילי אגוז,9084.0
6945273480-6945273481-0,מעפילי אגוז,9084.0
6945273481-6945273480-0,מעפילי אגוז,9084.0
6945273481-6945273482-0,מעפילי אגוז,9084.0
6945273482-6945273481-0,מעפילי אגוז,9084.0
6945273482-6945273483-0,מעפילי אגוז,9084.0
6945273483-6945273482-0,מעפילי אגוז,9084.0
6945273483-6945273484-0,מעפילי אגוז,9084.0
6945273484-6945273483-0,מעפילי אגוז,9084.0
6945273484-6945273485-0,מעפילי אגוז,9084.0
6945273485-6945273484-0,מעפילי אגוז,9084.0
6945273485-6945273486-0,מעפילי אגוז,9084.0
6945273486-6945273485-0,מעפילי אגוז,9084.0
6945273486-6945273487-0,מעפילי אגוז,9084.0
6945273487-6945273486-0,מעפילי אגוז,9084.0
6945273487-6945273488-0,מעפילי אגוז,9084.0
6945273488-6945273487-0,מעפילי אגוז,9084.0
6945273488-6945273489-0,מעפילי אגוז,9084.0
6945273489-6945273488-0,מעפילי אגוז,9084.0
6945273489-6945361867-0,מעפילי אגוז,9084.0
6945273490-6945273476-0,מדרכי תמיר,nan
6945273490-6945361867-0,מעפילי אגוז,9084.0
6945273492-6945361847-0,"חטיבת הנח""ל",nan
6945273494-6945361851-0,חיים בר לב,nan
6945273496-6945273497-0,מעפילי אגוז,9084.0
6945273496-9740705326-0,מעפילי אגוז,9084.0
6945273497-6945273498-0,מעפילי אגוז,9084.0
6945273497-6945273496-0,מעפילי אגוז,9084.0
6945273498-6945273479-0,מעפילי אגוז,9084.0
6945273498-6945273497-0,מעפילי אגוז,9084.0
6945273499-6945273500-0,מעפילי אגוז,9084.0
6945273499-6945273479-0,מעפילי אגוז,9084.0
6945273500-6945273501-0,מעפילי אגוז,9084.0
6945273500-6945273499-0,מעפילי אגוז,9084.0
6945273501-6945273502-0,מעפילי אגוז,9084.0
6945273501-6945273500-0,מעפילי אגוז,9084.0
6945273502-6945273503-0,מעפילי אגוז,9084.0
6945273502-6945273501-0,מעפילי אגוז,9084.0
6945273503-6945273504-0,מעפילי אגוז,9084.0
6945273503-6945273502-0,מעפילי אגוז,9084.0
6945273504-6945273505-0,מעפילי אגוז,9084.0
6945273504-6945273503-0,מעפילי אגוז,9084.0
6945273505-6945273506-0,מעפילי אגוז,9084.0
6945273505-6945273504-0,מעפילי אגוז,9084.0
6945273506-6945361847-0,מעפילי אגוז,9084.0
6945273506-6945273505-0,מעפילי אגוז,9084.0
6945273507-6945273508-0,מעפילי אגוז,9084.0
6945273507-6945361848-0,מעפילי אגוז,9084.0
6945273508-6945273509-0,מעפילי אגוז,9084.0
6945273508-6945273507-0,מעפילי אגוז,9084.0
6945273509-6945273510-0,מעפילי אגוז,9084.0
6945273509-6945273508-0,מעפילי אגוז,9084.0
6945273510-6945273511-0,מעפילי אגוז,9084.0
6945273510-6945273509-0,מעפילי אגוז,9084.0
6945273511-6945273512-0,מעפילי אגוז,9084.0
6945273511-6945273510-0,מעפילי אגוז,9084.0
6945273512-6945273513-0,מעפילי אגוז,9084.0
6945273512-6945273511-0,מעפילי אגוז,9084.0
6945273513-6945273514-0,מעפילי אגוז,9084.0
6945273513-6945273512-0,מעפילי אגוז,9084.0
6945273514-6945273515-0,מעפילי אגוז,9084.0
6945273514-6945273513-0,מעפילי אגוז,9084.0
6945273514-6945273520-0,מעפילי אגוז,9084.0
6945273515-6945273516-0,מעפילי אגוז,9084.0
6945273515-6945273514-0,מעפילי אגוז,9084.0
6945273516-6945273517-0,מעפילי אגוז,9084.0
6945273516-6945273515-0,מעפילי אגוז,9084.0
6945273517-6945367614-0,מעפילי אגוז,9084.0
6945273517-6945273516-0,מעפילי אגוז,9084.0
6945273520-6945367624-0,מעפילי אגוז,9084.0
6945273520-6945273514-0,מעפילי אגוז,9084.0
6945273521-6945367624-0,מעפילי אגוז,9084.0
6945273521-6945273522-0,שלום הגליל,9160.0
6945273522-6945273521-0,שלום הגליל,9160.0
6945273524-6945361844-0,כנרת,9071.0
6945273526-11072136969-0,"אח""י אילת",nan
6945273526-6945273527-0,"אח""י אילת",nan
6945273527-6945273526-0,"אח""י אילת",nan
6945273529-6945361866-0,חטיבת קרייתי,9053.0
6945273529-6945361879-0,חטיבת קרייתי,9053.0
6945273530-6945361866-0,חטיבת קרייתי,9053.0
6945273532-6945273533-0,"אח""י דקר",nan
6945273532-6945367619-0,"אח""י דקר",nan
6945273533-6945273534-0,"אח""י דקר",nan
6945273533-6945273532-0,"אח""י דקר",nan
6945273534-6945273535-0,"אח""י דקר",nan
6945273534-6945273533-0,"אח""י דקר",nan
6945273535-6945273536-0,"אח""י דקר",nan
6945273535-6945273534-0,"אח""י דקר",nan
6945273536-6945273537-0,"אח""י דקר",nan
6945273536-6945273535-0,"אח""י דקר",nan
6945273537-6945273538-0,"צה""ל",
6945273537-6945273536-0,"אח""י דקר",nan
6945273538-6945273539-0,"צה""ל",
6945273538-6945273537-0,"צה""ל",
6945273539-6945273540-0,"צה""ל",
6945273539-6945273538-0,"צה""ל",
6945273540-6945273541-0,"צה""ל",
6945273540-6945273539-0,"צה""ל",
6945273541-6945273542-0,"צה""ל",
6945273541-6945273540-0,"צה""ל",
6945273542-9740705360-0,"צה""ל",
6945273542-6945273541-0,"צה""ל",
6945273543-6945273544-0,"צה""ל",
6945273543-6945361879-0,"צה""ל",
6945273544-6945273545-0,"צה""ל",
6945273544-6945273543-0,"צה""ל",
6945273545-6945273546-0,"צה""ל",
6945273545-6945273544-0,"צה""ל",
6945273546-6945273547-0,"צה""ל",
6945273546-6945273545-0,"צה""ל",
6945273547-6945273548-0,"צה""ל",
6945273547-6945273546-0,"צה""ל",
6945273548-6945273549-0,"צה""ל",
6945273548-6945273547-0,"צה""ל",
6945273549-6945273550-0,"צה""ל",
6945273549-6945273548-0,"צה""ל",
6945273550-6945273551-0,"צה""ל",
6945273550-6945273549-0,"צה""ל",
6945273551-6945273552-0,"צה""ל",
6945273551-6945273550-0,"צה""ל",
6945273552-6945273553-0,"צה""ל",
6945273552-6945273551-0,"צה""ל",
6945273553-9740705479-0,"צה""ל",
6945273553-6945273552-0,"צה""ל",
6945273568-9740705416-0,כנרת,9071.0
6945273568-6945367587-0,כנרת,9071.0
6945273570-6945361880-0,דובדבן,8969.0
6945273572-6945361863-0,מצדה,9085.0
6945273574-6945367585-0,קדש,9111.0
6945273576-6945367606-0,"אצ""ל",nan
6945273578-6945361836-0,השייטת,9037.0
6945273580-6945361857-0,"לח""י",
6945273585-6945367604-0,"הל""ה",
6945273587-6945361834-0,יפתח,9066.0
6945273591-6945361870-0,יונתן,9061.0
6945273593-6945361873-0,הראל,9016.0
6945273594-6945361877-0,"הפלמ""ח",nan
6945273594-6945361837-0,שדרות יצחק רבין,nan
6945273594-6945367613-0,שדרות יצחק רבין,nan
6945273595-7471438863-0,"הפלמ""ח",nan
6945273599-6945367602-0,חרוב,9055.0
6945273600-6945361874-0,שלדג,9159.0
6945273601-6945273602-0,לוי אשכול,9073.0
6945273601-6945361874-0,לוי אשכול,9073.0
6945273602-6945273603-0,לוי אשכול,9073.0
6945273602-6945273601-0,לוי אשכול,9073.0
6945273603-6945273604-0,לוי אשכול,9073.0
6945273603-6945273602-0,לוי אשכול,9073.0
6945273604-6945273605-0,לוי אשכול,9073.0
6945273604-6945273603-0,לוי אשכול,9073.0
6945273605-6945273606-0,לוי אשכול,9073.0
6945273605-6945273604-0,לוי אשכול,9073.0
6945273606-6945273607-0,לוי אשכול,9073.0
6945273606-6945273605-0,לוי אשכול,9073.0
6945273607-6945273608-0,לוי אשכול,9073.0
6945273607-6945273606-0,לוי אשכול,9073.0
6945273608-6945273609-0,לוי אשכול,9073.0
6945273608-6945273607-0,לוי אשכול,9073.0
6945273609-6945273610-0,לוי אשכול,9073.0
6945273609-6945273608-0,לוי אשכול,9073.0
6945273610-6945273611-0,לוי אשכול,9073.0
6945273610-6945273609-0,לוי אשכול,9073.0
6945273611-6945361884-0,לוי אשכול,9073.0
6945273611-6945273610-0,לוי אשכול,9073.0
6945273612-6945367604-0,לוי אשכול,9073.0
6945273612-6945273624-0,המייסדים,9002.0
6945273612-6945361871-0,המייסדים,9002.0
6945273614-6945367585-0,המייסדים,9002.0
6945273614-6945273615-0,המייסדים,9002.0
6945273615-6945273614-0,המייסדים,9002.0
6945273615-5952089403-0,המייסדים,9002.0
6945273616-5952089403-0,המייסדים,9002.0
6945273616-6945361863-0,המייסדים,9002.0
6945273617-6945361863-0,המייסדים,9002.0
6945273617-6945273618-0,המייסדים,9002.0
6945273618-6945273617-0,המייסדים,9002.0
6945273618-6945273619-0,המייסדים,9002.0
6945273619-6945273618-0,המייסדים,9002.0
6945273619-6945273620-0,המייסדים,9002.0
6945273620-6945273619-0,המייסדים,9002.0
6945273620-6945273621-0,המייסדים,9002.0
6945273621-6945273620-0,המייסדים,9002.0
6945273621-6945273622-0,המייסדים,9002.0
6945273622-6945273621-0,המייסדים,9002.0
6945273622-6945273623-0,המייסדים,9002.0
6945273623-6945273622-0,המייסדים,9002.0
6945273623-6945273624-0,המייסדים,9002.0
6945273624-6945273623-0,המייסדים,9002.0
6945273624-6945273612-0,המייסדים,9002.0
6945273627-6945273628-0,שדרות יצחק רבין,nan
6945273627-10603583100-0,שדרות יצחק רבין,nan
6945273628-6945273627-0,שדרות יצחק רבין,nan
6945273628-6945273629-0,שדרות יצחק רבין,nan
6945273629-6945273628-0,שדרות יצחק רבין,nan
6945273629-6945273630-0,שדרות יצחק רבין,nan
6945273630-6945273629-0,שדרות יצחק רבין,nan
6945273630-6945273631-0,שדרות יצחק רבין,nan
6945273631-6945273630-0,שדרות יצחק רבין,nan
6945273631-6945273632-0,שדרות יצחק רבין,nan
6945273632-6945273631-0,שדרות יצחק רבין,nan
6945273632-6945273633-0,שדרות יצחק רבין,nan
6945273633-6945273632-0,שדרות יצחק רבין,nan
6945273633-6945273634-0,שדרות יצחק רבין,nan
6945273634-6945273633-0,שדרות יצחק רבין,nan
6945273634-6945273635-0,שדרות יצחק רבין,nan
6945273635-6945273634-0,שדרות יצחק רבין,nan
6945273635-6945273636-0,שדרות יצחק רבין,nan
6945273636-6945273635-0,שדרות יצחק רבין,nan
6945273636-6945273637-0,שדרות יצחק רבין,nan
6945273637-6945273636-0,שדרות יצחק רבין,nan
6945273637-6945367600-0,שדרות יצחק רבין,nan
6945273638-6945367621-0,שדרות יצחק רבין,nan
6945273638-6945273639-0,שדרות יצחק רבין,nan
6945273639-6945273638-0,שדרות יצחק רבין,nan
6945273639-6945273640-0,שדרות יצחק רבין,nan
6945273640-6945273639-0,שדרות יצחק רבין,nan
6945273640-6945273641-0,שדרות יצחק רבין,nan
6945273641-6945273640-0,שדרות יצחק רבין,nan
6945273641-6945273642-0,שדרות יצחק רבין,nan
6945273642-6945273641-0,שדרות יצחק רבין,nan
6945273642-6945273643-0,שדרות יצחק רבין,nan
6945273643-6945273642-0,שדרות יצחק רבין,nan
6945273643-9740705194-0,שדרות יצחק רבין,nan
6945273644-9740705194-0,שדרות יצחק רבין,nan
6945273644-6945273645-0,שדרות יצחק רבין,nan
6945273645-6945273644-0,שדרות יצחק רבין,nan
6945273645-6945273646-0,שדרות יצחק רבין,nan
6945273646-6945273645-0,שדרות יצחק רבין,nan
6945273646-1936275578-0,שדרות יצחק רבין,nan
6945361834-6945367604-0,לוי אשכול,9073.0
6945361834-6945367620-0,לוי אשכול,9073.0
6945361834-6945273587-0,יפתח,9066.0
6945361836-6945361868-0,השייטת,9037.0
6945361836-6945273578-0,השייטת,9037.0
6945361837-9740705317-0,שדרות יצחק רבין,nan
6945361837-6945273594-0,שדרות יצחק רבין,nan
6945361839-6945361876-0,עוזי נרקיס,nan
6945361839-6945367590-0,עוזי נרקיס,nan
6945361840-6945367622-0,נחשון,9096.0
6945361840-6945367610-0,נחשון,9096.0
6945361842-6945367587-0,כנרת,9071.0
6945361842-1936275636-0,כנרת,9071.0
6945361843-6945361845-0,עוזי נרקיס,nan
6945361843-6945361876-0,עוזי נרקיס,nan
6945361843-6945361874-0,המייסדים,9002.0
6945361844-6945273524-0,כנרת,9071.0
6945361844-6945367597-0,כנרת,9071.0
6945361845-6945367587-0,עוזי נרקיס,nan
6945361845-6945361843-0,עוזי נרקיס,nan
6945361846-6945367605-0,"הפלמ""ח",nan
6945361846-6945367609-0,"הפלמ""ח",nan
6945361847-6945367589-0,מעפילי אגוז,9084.0
6945361847-6945273506-0,מעפילי אגוז,9084.0
6945361847-6945273492-0,"חטיבת הנח""ל",nan
6945361848-6945273507-0,מעפילי אגוז,9084.0
6945361848-6945361864-0,מעפילי אגוז,9084.0
6945361848-6945273468-0,חטיבת גבעתי,9050.0
6945361849-6945367588-0,מעפילי אגוז,9084.0
6945361849-6945361860-0,מעפילי אגוז,9084.0
6945361851-6945361860-0,מעפילי אגוז,9084.0
6945361851-6945367589-0,מעפילי אגוז,9084.0
6945361851-6945273494-0,חיים בר לב,nan
6945361852-10603586809-0,שדרות יצחק רבין,nan
6945361857-6945273580-0,"לח""י",
6945361857-6945361868-0,המייסדים,9002.0
6945361857-6945367606-0,המייסדים,9002.0
6945361858-11072136969-0,"אח""י אילת",nan
6945361858-9740705364-0,"צה""ל",
6945361858-9740705360-0,"צה""ל",
6945361860-6945361849-0,מעפילי אגוז,9084.0
6945361860-6945361851-0,מעפילי אגוז,9084.0
6945361860-6945273474-0,יעקב דורי,nan
6945361862-6945367605-0,המייסדים,9002.0
6945361862-6945361880-0,המייסדים,9002.0
6945361863-6945273572-0,מצדה,9085.0
6945361863-6945273616-0,המייסדים,9002.0
6945361863-6945273617-0,המייסדים,9002.0
6945361864-6945361848-0,מעפילי אגוז,9084.0
6945361864-6945367618-0,מעפילי אגוז,9084.0
6945361864-6945273470-0,יאיר שטרן,nan
6945361866-6945273530-0,חטיבת קרייתי,9053.0
6945361866-6945273529-0,חטיבת קרייתי,9053.0
6945361867-6945273478-0,חיים לסקוב,nan
6945361867-6945273489-0,מעפילי אגוז,9084.0
6945361867-6945273490-0,מעפילי אגוז,9084.0
6945361868-6945361836-0,השייטת,9037.0
6945361868-6945361880-0,המייסדים,9002.0
6945361868-6945361857-0,המייסדים,9002.0
6945361870-6945367622-0,לוי אשכול,9073.0
6945361870-6945361873-0,לוי אשכול,9073.0
6945361870-6945273591-0,יונתן,9061.0
6945361871-6945273612-0,המייסדים,9002.0
6945361871-6945361872-0,המייסדים,9002.0
6945361872-6945361871-0,המייסדים,9002.0
6945361872-6945367621-0,המייסדים,9002.0
6945361873-6945273593-0,הראל,9016.0
6945361873-6945361870-0,לוי אשכול,9073.0
6945361873-6945367594-0,לוי אשכול,9073.0
6945361874-6945273600-0,שלדג,9159.0
6945361874-6945273601-0,לוי אשכול,9073.0
6945361874-6945361843-0,המייסדים,9002.0
6945361874-6945367602-0,המייסדים,9002.0
6945361876-6945361843-0,עוזי נרקיס,nan
6945361876-6945361839-0,עוזי נרקיס,nan
6945361876-9740705479-0,"צה""ל",
6945361877-6945367617-0,"הפלמ""ח",nan
6945361877-6945273594-0,"הפלמ""ח",nan
6945361878-6945367618-0,מעפילי אגוז,9084.0
6945361878-6945367588-0,מעפילי אגוז,9084.0
6945361878-6945273472-0,דוד אלעזר,8970.0
6945361879-6945273529-0,חטיבת קרייתי,9053.0
6945361879-6945273543-0,"צה""ל",
6945361879-9740705364-0,"צה""ל",
6945361880-6945273570-0,דובדבן,8969.0
6945361880-6945361862-0,המייסדים,9002.0
6945361880-6945361868-0,המייסדים,9002.0
6945361881-9740705315-0,מעפילי אגוז,9084.0
6945361881-6945367600-0,שדרות יצחק רבין,nan
6945361881-9740705317-0,שדרות יצחק רבין,nan
6945361882-6945367590-0,עוזי נרקיס,nan
6945361882-6945367600-0,עוזי נרקיס,nan
6945361884-6945272980-0,ליטאני,nan
6945361884-6945367609-0,לוי אשכול,9073.0
6945361884-6945273611-0,לוי אשכול,9073.0
6945367585-6945273574-0,קדש,9111.0
6945367585-6945367606-0,המייסדים,9002.0
6945367585-6945273614-0,המייסדים,9002.0
6945367587-6945361845-0,עוזי נרקיס,nan
6945367587-9740705484-0,כנרת,9071.0
6945367587-6945273568-0,כנרת,9071.0
6945367587-6945361842-0,כנרת,9071.0
6945367588-6945361878-0,מעפילי אגוז,9084.0
6945367588-6945361849-0,מעפילי אגוז,9084.0
6945367589-6945361851-0,מעפילי אגוז,9084.0
6945367589-6945361847-0,מעפילי אגוז,9084.0
6945367590-6945361839-0,עוזי נרקיס,nan
6945367590-6945361882-0,עוזי נרקיס,nan
6945367594-6945361873-0,לוי אשכול,9073.0
6945367594-6945367609-0,לוי אשכול,9073.0
6945367595-6945367603-0,שדרות יצחק רבין,nan
6945367595-6945367601-0,שדרות יצחק רבין,nan
6945367597-6945361844-0,כנרת,9071.0
6945367597-6945367607-0,כנרת,9071.0
6945367597-6945367619-0,"אח""י דקר",nan
6945367600-6945361882-0,עוזי נרקיס,nan
6945367600-6945273637-0,שדרות יצחק רבין,nan
6945367600-6945361881-0,שדרות יצחק רבין,nan
6945367601-6945367614-0,מעפילי אגוז,9084.0
6945367601-6945367595-0,שדרות יצחק רבין,nan
6945367601-6945367621-0,שדרות יצחק רבין,nan
6945367602-6945361874-0,המייסדים,9002.0
6945367602-6945367605-0,המייסדים,9002.0
6945367602-6945273599-0,חרוב,9055.0
6945367603-6945367610-0,נחשון,9096.0
6945367603-6945367613-0,שדרות יצחק רבין,nan
6945367603-6945367595-0,שדרות יצחק רבין,nan
6945367604-6945273585-0,"הל""ה",
6945367604-6945273612-0,לוי אשכול,9073.0
6945367604-6945361834-0,לוי אשכול,9073.0
6945367605-7471438863-0,"הפלמ""ח",nan
6945367605-6945361846-0,"הפלמ""ח",nan
6945367605-6945367602-0,המייסדים,9002.0
6945367605-6945361862-0,המייסדים,9002.0
6945367606-6945273576-0,"אצ""ל",nan
6945367606-6945361857-0,המייסדים,9002.0
6945367606-6945367585-0,המייסדים,9002.0
6945367607-6945367597-0,כנרת,9071.0
6945367607-9740705483-0,כנרת,9071.0
6945367609-6945367594-0,לוי אשכול,9073.0
6945367609-6945361884-0,לוי אשכול,9073.0
6945367609-6945361846-0,"הפלמ""ח",nan
6945367609-6945367617-0,"הפלמ""ח",nan
6945367610-6945361840-0,נחשון,9096.0
6945367610-6945367603-0,נחשון,9096.0
6945367613-6945273594-0,שדרות יצחק רבין,nan
6945367613-6945367603-0,שדרות יצחק רבין,nan
6945367614-6945367601-0,מעפילי אגוז,9084.0
6945367614-6945273517-0,מעפילי אגוז,9084.0
6945367617-6945367609-0,"הפלמ""ח",nan
6945367617-6945361877-0,"הפלמ""ח",nan
6945367618-6945361864-0,מעפילי אגוז,9084.0
6945367618-6945361878-0,מעפילי אגוז,9084.0
6945367619-6945273532-0,"אח""י דקר",nan
6945367619-6945367597-0,"אח""י דקר",nan
6945367620-6945361834-0,לוי אשכול,9073.0
6945367620-6945367622-0,לוי אשכול,9073.0
6945367621-6945361872-0,המייסדים,9002.0
6945367621-6945367601-0,שדרות יצחק רבין,nan
6945367621-6945273638-0,שדרות יצחק רבין,nan
6945367622-6945272986-0,נחשון,9096.0
6945367622-6945361840-0,נחשון,9096.0
6945367622-6945367620-0,לוי אשכול,9073.0
6945367622-6945361870-0,לוי אשכול,9073.0
6945367623-6945361852-0,שדרות יצחק רבין,nan
6945367624-6945273466-0,צור צבי,9107.0
6945367624-6945273521-0,מעפילי אגוז,9084.0
6945367624-6945273520-0,מעפילי אגוז,9084.0
7471438863-6945367605-0,"הפלמ""ח",nan
7471438863-6945273595-0,"הפלמ""ח",nan
9208252616-9208286658-0,חטיבת גולני,9051.0
9208286628-5948229692-0,חטיבת גולני,9051.0
9208286628-9740705159-0,חטיבת גולני,9051.0
9208286638-9740704984-0,עוזי חיטמן,9100.0
9208286641-9740705162-0,חטיבת גולני,9051.0
9208286647-5948187045-0,עוזי חיטמן,9100.0
9208286647-9740704982-0,עוזי חיטמן,9100.0
9208286651-9208286652-0,חטיבת גולני,9051.0
9208286652-9208286653-0,חטיבת גולני,9051.0
9208286653-9208286654-0,חטיבת גולני,9051.0
9208286654-9208286655-0,חטיבת גולני,9051.0
9208286655-9208286656-0,חטיבת גולני,9051.0
9208286656-9208286657-0,חטיבת גולני,9051.0
9208286657-9208286620-0,חטיבת גולני,9051.0
9208286658-9208286659-0,חטיבת גולני,9051.0
9208286659-9208286660-0,חטיבת גולני,9051.0
9208286660-9208286661-0,חטיבת גולני,9051.0
9208286661-9208286662-0,חטיבת גולני,9051.0
9208286662-9208286663-0,חטיבת גולני,9051.0
9208286663-9208286649-0,חטיבת גולני,9051.0
9208286664-9208286626-0,חטיבת גולני,9051.0
9208286665-9208286666-0,חטיבת גולני,9051.0
9208286666-9208286667-0,חטיבת גולני,9051.0
9208286667-9208286668-0,חטיבת גולני,9051.0
9208286668-5948187275-0,חטיבת גולני,9051.0
9208286669-9740639270-0,חטיבת גולני,9051.0
9208286669-5948187275-0,חטיבת גולני,9051.0
9208286670-11072179462-0,אמנון ליפקין שחק,8946.0
9208286671-5948187021-0,אמנון ליפקין שחק,8946.0
9208286671-9208286672-0,אמנון ליפקין שחק,8946.0
9208286672-9208286673-0,אמנון ליפקין שחק,8946.0
9208286673-9208252615-0,אמנון ליפקין שחק,8946.0
9208286674-9208286675-0,אמנון ליפקין שחק,8946.0
9208286675-9208286676-0,אמנון ליפקין שחק,8946.0
9208286676-9208286671-0,אמנון ליפקין שחק,8946.0
9208286678-5948187486-0,גולדה מאיר,8965.0
9208286678-5948187485-0,גולדה מאיר,8965.0
9208286679-5948187493-0,גולדה מאיר,8965.0
9208286679-5948187494-0,גולדה מאיר,8965.0
9208286680-9208286681-0,גולדה מאיר,8965.0
9208286681-9208286682-0,גולדה מאיר,8965.0
9208286682-9208286683-0,גולדה מאיר,8965.0
9208286683-9208286678-0,גולדה מאיר,8965.0
9208286904-9740705013-0,חטיבת גולני,9051.0
9740639263-9740704939-0,חטיבת גולני,9051.0
9740639263-5948229686-0,חטיבת גולני,9051.0
9740639268-9740704936-0,חטיבת גולני,9051.0
9740639268-9740704933-0,חטיבת גולני,9051.0
9740639270-9740704933-0,חטיבת גולני,9051.0
9740639270-9208286669-0,חטיבת גולני,9051.0
9740704931-5948187021-0,קהילת יהודי סלוניקי,nan
9740704931-9740704934-0,קהילת יהודי סלוניקי,nan
9740704933-9740639268-0,חטיבת גולני,9051.0
9740704933-9740639270-0,חטיבת גולני,9051.0
9740704934-9740704931-0,קהילת יהודי סלוניקי,nan
9740704934-5948229788-0,קהילת יהודי סלוניקי,nan
9740704936-5948229686-0,חטיבת גולני,9051.0
9740704936-9740639268-0,חטיבת גולני,9051.0
9740704937-5948229788-0,קהילת יהודי סלוניקי,nan
9740704937-5948187022-0,קהילת יהודי סלוניקי,nan
9740704939-5948187274-0,חטיבת גולני,9051.0
9740704939-9740639263-0,חטיבת גולני,9051.0
9740704980-5948187045-0,עוזי חיטמן,9100.0
9740704980-9740705052-0,עוזי חיטמן,9100.0
9740704982-9740704983-0,עוזי חיטמן,9100.0
9740704983-9208286631-0,עוזי חיטמן,9100.0
9740704984-9740704985-0,עוזי חיטמן,9100.0
9740704985-9208286647-0,עוזי חיטמן,9100.0
9740704986-5948187047-0,עוזי חיטמן,9100.0
